fecha,gym_id,sede,ciudad,provincia,membership,segmento_cliente,cliente_id,edad,genero,fecha_alta,antiguedad_meses,activo,promocion,canal,dispositivo,clima,feriado,indice_competencia,tendencia_busqueda,visitas_mes,tasa_participacion_clases,sesiones_personal_trainer,ingreso_membresia,ingreso_clases,ingreso_personal_trainer,ingreso_retail,ingreso_total,costo_staff,costo_alquiler,costo_servicios,costo_marketing,capex_asignado,costo_total,profit,nps,satisfaccion,riesgo_churn,cancelaciones,referidos,ocupacion,downtime_equipos
2024-10-02,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Nuevo,C01611,39,M,2024-09-27,1,Sí,No,App,Mobile,Lluvioso,No,0.91,68,4,0.67,0,20000.0,6006.6,0.0,4643.77,30650.37,10834.21,5722.53,3502.66,1948.36,0,22007.76,8642.61,36,9,0.303,0,1,0.5,0.021
2024-10-02,GYM008,oberFiting - Salta,Salta,Salta,Mensual,VIP,C00288,36,F,2024-07-23,3,No,No,Web,Mobile,Lluvioso,No,0.99,39,9,0.177,0,20000.0,1410.76,0.0,2918.9,29329.66,11429.99,7117.08,2963.69,981.03,0,22491.79,6837.87,68,6,0.172,1,0,0.65,0.017
2024-10-03,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Anual,VIP,C08755,33,M,2024-09-18,1,Sí,No,App,Mobile,Nublado,No,0.94,67,7,0.408,0,190000.0,2133.47,0.0,2392.89,204526.36,10195.85,5509.75,2176.58,1519.05,0,19401.23,185125.13,25,7,0.239,0,1,0.61,0.003
2024-10-03,GYM001,oberFiting - Palermo,Palermo,CABA,Trimestral,Recurrente,C06376,22,F,2024-05-29,5,Sí,No,App,Mobile,Soleado,No,0.98,51,3,0.6,0,54000.0,3278.69,0.0,998.88,58277.57,7569.58,6767.5,2803.39,2673.05,3000,22813.52,35464.05,43,7,0.3,0,0,0.49,0.015
2024-10-03,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Recurrente,C10028,28,M,2024-06-05,4,Sí,Sí,Web,Mobile,Lluvioso,No,0.83,36,5,0.426,2,51300.0,1038.07,21384.21,5492.31,79214.59,8070.04,5800.57,2732.06,2223.88,5000,23826.55,55388.04,37,7,0.277,0,0,0.58,0.002
2024-10-03,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Recurrente,C11537,33,M,2024-05-31,5,Sí,No,App,Mobile,Nublado,No,1.01,57,4,0.688,1,20000.0,2949.49,6469.24,5588.02,35006.75,6464.16,7156.8,2830.32,1507.35,0,17958.63,17048.12,26,9,0.221,0,1,0.52,0.04
2024-10-04,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Nuevo,C11682,35,F,2024-07-15,3,Sí,No,Web,Desktop,Nublado,No,1.17,54,7,0.362,0,20000.0,2575.57,0.0,2713.26,25288.83,8939.54,6217.14,3184.42,2545.83,0,20886.93,4401.9,69,7,0.274,0,0,0.61,0.014
2024-10-04,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C07459,34,M,2024-09-28,1,Sí,No,App,Mobile,Soleado,No,0.95,70,5,0.7,1,20000.0,4000.62,7007.4,8769.59,39777.61,9319.22,6213.29,1705.39,1671.4,0,18909.3,20868.31,77,10,0.28,0,0,0.55,0.04
2024-10-04,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C04248,27,F,2024-07-10,3,Sí,No,App,Desktop,Nublado,No,1.08,72,5,0.227,2,20000.0,1441.54,20594.39,680.35,42716.28,8546.9,5003.51,2201.16,2394.52,0,18146.09,24570.19,41,7,0.247,0,0,0.55,0.03
2024-10-05,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,VIP,C06232,48,F,2024-09-05,1,Sí,Sí,Presencial,Desktop,Nublado,No,0.87,27,9,0.584,2,51300.0,1763.53,15579.57,1281.61,71924.71,11143.42,5691.73,2216.81,3376.77,0,22428.73,49495.98,57,10,0.182,0,0,0.72,0.032
2024-10-05,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Mensual,Recurrente,C07290,33,M,2024-08-28,2,Sí,No,App,Mobile,Frío,No,0.98,41,5,0.505,1,20000.0,2598.92,11804.41,3685.94,38089.27,9000.02,5922.02,3461.44,1183.14,3000,22566.62,15522.65,64,7,0.22,0,1,0.53,0.072
2024-10-05,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Recurrente,C09945,33,M,2024-08-10,2,No,No,Presencial,Mobile,Nublado,No,1.08,60,10,0.205,3,20000.0,663.13,21970.1,836.93,43470.16,10938.53,6006.43,2505.64,2227.88,0,21678.48,21791.68,82,9,0.149,1,0,0.7,0.05
2024-10-05,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C04732,31,F,2024-05-07,5,No,Sí,App,Mobile,Lluvioso,No,0.96,11,7,0.366,1,18000.0,1754.29,9172.16,5074.07,34000.52,9285.14,6748.91,2590.48,4575.41,0,23199.94,10800.58,26,7,0.193,1,0,0.64,0.018
2024-10-05,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C02014,24,F,2024-03-13,7,No,No,App,Mobile,Soleado,No,0.79,75,3,0.431,1,54000.0,3595.6,10730.66,2588.08,70914.34,8725.32,6621.14,2700.02,2239.78,3000,23286.26,47628.08,32,7,0.317,1,0,0.49,0.042
2024-10-05,GYM008,oberFiting - Salta,Salta,Salta,Anual,Nuevo,C03062,24,M,2024-05-01,5,Sí,No,Presencial,Mobile,Soleado,No,0.99,48,6,0.687,0,190000.0,5026.72,0.0,2209.5,197236.22,9809.64,6802.5,2130.41,741.57,0,19484.12,177752.1,65,10,0.311,0,0,0.58,0.004
2024-10-06,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Nuevo,C08445,29,F,2024-04-23,6,Sí,No,App,Desktop,Soleado,No,0.94,45,6,0.161,0,54000.0,672.2,0.0,1344.64,56016.84,11523.34,5952.81,3372.33,3304.38,0,24152.86,31863.98,68,9,0.364,0,1,0.58,0.002
2024-10-06,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C09350,39,M,2024-05-09,5,Sí,No,App,Desktop,Nublado,No,0.96,36,3,0.497,0,20000.0,1785.81,0.0,392.43,22178.24,10448.51,6717.09,3234.73,1421.17,5000,26821.5,-4643.26,34,9,0.26,0,0,0.49,0.023
2024-10-07,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C08710,45,F,2024-08-03,2,Sí,No,App,Desktop,Caluroso,No,1.06,98,3,0.534,1,20000.0,1103.59,6557.14,2579.02,30239.75,10677.15,6299.15,3391.24,2621.72,0,22989.26,7250.49,35,7,0.257,0,0,0.49,0.016
2024-10-07,GYM001,oberFiting - Palermo,Palermo,CABA,Trimestral,Nuevo,C07144,31,M,2024-08-04,2,Sí,No,App,Desktop,Nublado,No,0.89,43,10,0.262,1,54000.0,658.31,6320.13,1671.84,62650.28,7096.81,6827.95,3490.05,2460.62,0,19875.43,42774.85,45,7,0.274,0,0,0.7,0.032
2024-10-07,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Nuevo,C04099,19,M,2024-09-29,1,Sí,No,Presencial,Mobile,Caluroso,Sí,1.11,37,3,0.504,0,20000.0,3845.76,0.0,4949.88,28795.64,10424.67,6616.99,3322.73,2020.27,0,22384.66,6410.98,2,7,0.34,0,0,0.49,0.009
2024-10-08,GYM002,oberFiting - Belgrano,Belgrano,CABA,Mensual,Nuevo,C04412,33,F,2024-07-27,3,Sí,No,Llamada,Mobile,Nublado,No,1.0,75,5,0.24,0,20000.0,689.51,0.0,4712.72,25402.23,9218.35,7512.88,2045.58,2734.39,0,21511.2,3891.03,28,8,0.326,0,0,0.55,0.008
2024-10-08,GYM008,oberFiting - Salta,Salta,Salta,Anual,VIP,C05872,37,F,2024-08-19,2,Sí,Sí,App,Tablet,Soleado,No,0.98,70,10,0.266,1,180500.0,2098.29,11710.28,2619.7,201928.27,5871.48,6362.15,2818.85,2020.69,0,17073.17,184855.1,56,7,0.193,0,0,0.75,0.053
2024-10-10,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Anual,Nuevo,C10547,46,M,2024-07-25,3,Sí,Sí,Web,Tablet,Soleado,No,1.24,72,6,0.454,0,171000.0,2004.66,0.0,1902.44,174907.1,7526.27,5392.07,4308.3,3991.89,3000,24218.53,150688.57,46,7,0.335,0,0,0.63,0.048
2024-10-11,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Nuevo,C00739,28,M,2024-09-13,1,Sí,No,Presencial,Desktop,Soleado,No,1.15,78,10,0.526,1,190000.0,3923.52,9345.77,3131.91,206401.2,7667.98,5956.22,2587.61,473.71,0,16685.52,189715.68,34,6,0.247,0,0,0.7,0.013
2024-10-11,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C05080,40,M,2024-03-11,7,Sí,No,App,Mobile,Nublado,No,1.0,48,13,0.229,2,20000.0,958.7,13480.28,3335.4,37774.38,6992.16,5267.85,1946.37,1220.71,3000,18427.09,19347.29,22,8,0.087,0,0,0.79,0.014
2024-10-11,GYM008,oberFiting - Salta,Salta,Salta,Anual,Nuevo,C11662,27,F,2024-05-28,5,Sí,No,Web,Mobile,Nublado,Sí,0.91,36,5,0.576,1,190000.0,1629.57,10884.58,5323.74,207837.89,8548.68,6919.08,2784.15,1435.48,0,19687.39,188150.5,37,8,0.342,0,1,0.55,0.01
2024-10-12,GYM003,oberFiting - Recoleta,Recoleta,CABA,Anual,Recurrente,C05279,20,F,2024-07-23,3,Sí,No,App,Mobile,Soleado,No,0.99,33,6,0.691,0,190000.0,1976.52,0.0,5615.55,197592.07,8424.3,7030.45,2777.82,1723.51,5000,24956.08,172635.99,33,6,0.231,0,0,0.58,0.04
2024-10-13,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C01843,28,F,2024-05-31,5,Sí,Sí,Llamada,Desktop,Nublado,No,0.95,25,8,0.639,0,18000.0,5589.3,0.0,2138.71,25728.01,6234.67,6314.41,2605.68,3324.83,0,18479.59,7248.42,28,8,0.226,0,1,0.69,0.026
2024-10-14,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Anual,Recurrente,C06464,25,M,2024-01-18,9,Sí,No,App,Mobile,Nublado,No,1.09,51,7,0.643,0,190000.0,2269.39,0.0,2649.25,194918.64,10145.77,5590.9,2567.58,1598.57,0,19902.82,175015.82,46,6,0.216,0,0,0.61,0.002
2024-10-14,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C06445,45,M,2024-07-24,3,Sí,No,App,Mobile,Frío,No,1.15,58,5,0.599,2,20000.0,2864.21,14271.07,2558.65,39693.93,7137.53,6039.08,2810.56,2343.89,0,18331.06,21362.87,69,10,0.21,0,0,0.53,0.008
2024-10-14,GYM008,oberFiting - Salta,Salta,Salta,Trimestral,Recurrente,C09271,37,F,2024-08-31,2,Sí,No,App,Mobile,Soleado,No,1.0,63,4,0.09,3,54000.0,450.47,33109.38,2200.01,89759.86,6270.94,7500.43,1553.37,1519.02,0,16843.76,72916.1,44,7,0.331,0,0,0.52,0.021
2024-10-15,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Premium,Nuevo,C10906,38,F,2024-06-10,4,Sí,No,Presencial,Desktop,Soleado,No,1.13,79,7,0.129,3,35000.0,700.54,29614.23,415.9,65730.67,11126.76,5530.33,2523.63,2822.25,0,22002.97,43727.7,55,7,0.347,0,1,0.61,0.037
2024-10-15,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C04666,29,M,2024-05-09,5,Sí,No,App,Desktop,Caluroso,No,1.02,77,7,0.749,1,20000.0,6231.23,10146.09,5606.78,41984.1,11816.2,7140.77,2946.76,2036.13,0,23939.86,18044.24,74,7,0.155,0,0,0.61,0.041
2024-10-15,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C08606,26,M,2024-08-11,2,No,Sí,App,Mobile,Caluroso,No,0.91,54,2,0.321,3,17000.0,1174.49,32161.55,1087.82,51423.86,7791.99,6896.31,1955.76,3154.51,3000,22798.57,28625.29,0,6,0.298,1,0,0.51,0.012
2024-10-15,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Recurrente,C05148,16,F,2024-05-29,5,Sí,No,App,Mobile,Lluvioso,No,0.84,53,8,0.632,2,54000.0,3483.28,22093.02,3388.56,82964.86,9574.14,4684.43,2474.14,1099.08,0,17831.79,65133.07,26,7,0.197,0,0,0.62,0.044
2024-10-15,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,VIP,C11169,16,M,2024-05-04,5,Sí,No,Web,Desktop,Soleado,No,0.97,93,9,0.299,0,20000.0,1135.64,0.0,4450.41,25586.05,10452.79,6523.17,1733.91,1234.39,0,19944.26,5641.79,45,7,0.16,0,0,0.67,0.018
2024-10-15,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Trimestral,Recurrente,C01721,28,F,2024-09-29,1,Sí,No,App,Desktop,Caluroso,No,0.85,57,6,0.226,0,54000.0,501.71,0.0,973.92,55475.63,10775.58,7397.47,3460.72,1716.4,0,23350.17,32125.46,33,8,0.277,0,0,0.58,0.005
2024-10-16,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Anual,Recurrente,C09422,20,M,2024-03-01,7,Sí,No,App,Mobile,Soleado,No,0.94,47,10,0.155,1,190000.0,497.88,11596.87,4850.46,206945.21,9474.78,6901.42,2616.31,2089.59,5000,26082.1,180863.11,35,7,0.205,0,0,0.7,0.025
2024-10-16,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C02446,30,M,2024-02-06,8,Sí,No,App,Desktop,Soleado,No,1.23,50,3,0.075,0,20000.0,248.67,0.0,1728.87,21977.54,9063.56,5860.69,1968.24,1521.8,0,18414.29,3563.25,57,10,0.302,0,1,0.49,0.009
2024-10-16,GYM001,oberFiting - Palermo,Palermo,CABA,Premium,Recurrente,C09028,29,M,2024-04-08,6,Sí,No,App,Mobile,Nublado,No,0.99,55,7,0.354,3,35000.0,1882.4,31800.65,5265.35,73948.4,8587.82,5403.79,2744.92,1921.13,0,18657.66,55290.74,64,9,0.245,0,0,0.61,0.021
2024-10-17,GYM008,oberFiting - Salta,Salta,Salta,Anual,Recurrente,C06762,44,F,2024-04-02,6,Sí,No,Web,Mobile,Lluvioso,No,1.05,42,1,0.77,2,190000.0,4253.57,18122.1,1513.38,213889.05,8402.46,6354.17,1868.93,2502.26,0,19127.82,194761.23,45,6,0.323,0,0,0.41,0.008
2024-10-18,GYM001,oberFiting - Palermo,Palermo,CABA,Trimestral,Recurrente,C03767,18,F,2024-03-12,7,Sí,No,App,Mobile,Caluroso,No,1.06,15,5,0.301,0,54000.0,2100.35,0.0,1738.67,57839.02,6879.45,7512.47,3120.87,1602.59,5000,24115.38,33723.64,63,8,0.29,0,0,0.55,0.009
2024-10-19,GYM002,oberFiting - Belgrano,Belgrano,CABA,Anual,Recurrente,C07264,23,M,2024-04-24,6,No,No,Presencial,Mobile,Frío,Sí,0.97,28,6,0.557,0,190000.0,4248.88,0.0,1650.59,195899.47,9887.72,6568.96,2893.87,2210.13,0,21560.68,174338.79,47,7,0.244,1,0,0.56,0.027
2024-10-19,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C08312,19,F,2024-06-06,4,Sí,No,App,Desktop,Soleado,No,0.97,41,7,0.436,1,20000.0,3254.62,7041.0,4755.57,35051.19,7235.35,6112.26,1745.8,2270.29,0,17363.7,17687.49,16,8,0.186,0,0,0.61,0.004
2024-10-20,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Nuevo,C11333,35,F,2024-07-02,3,Sí,No,Web,Tablet,Soleado,No,1.06,90,7,0.354,0,20000.0,1133.27,0.0,3742.83,24876.1,9555.6,6086.06,2701.96,2013.19,0,20356.81,4519.29,28,6,0.275,0,0,0.61,0.027
2024-10-20,GYM008,oberFiting - Salta,Salta,Salta,Premium,Recurrente,C06385,31,M,2024-07-09,3,Sí,No,Web,Mobile,Frío,No,1.1,63,14,0.77,1,35000.0,2398.12,10787.03,1264.05,49449.2,7177.4,5636.17,2200.74,1675.72,3000,19690.03,29759.17,56,7,0.063,0,0,0.8,0.04
2024-10-20,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C06558,27,M,2024-09-29,1,Sí,Sí,App,Desktop,Nublado,No,1.03,68,9,0.778,3,18000.0,3878.65,22174.73,406.97,44460.35,8541.4,5634.07,2099.15,3245.99,3000,22520.61,21939.74,58,8,0.112,0,0,0.72,0.023
2024-10-21,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Anual,Recurrente,C01344,30,M,2024-02-17,8,No,Sí,Web,Mobile,Soleado,No,1.0,100,10,0.879,1,171000.0,3353.62,11918.59,1075.34,187347.55,8764.58,4448.33,2444.8,3203.52,0,18861.23,168486.32,30,7,0.132,1,1,0.75,0.008
2024-10-21,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C05066,26,F,2024-01-27,9,Sí,Sí,Web,Desktop,Lluvioso,No,1.1,72,4,0.344,2,17000.0,972.1,22436.05,8165.64,48573.79,10397.69,5508.36,2389.61,3788.6,5000,27084.26,21489.53,45,8,0.256,0,0,0.55,0.043
2024-10-21,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C03217,44,F,2024-04-22,6,Sí,No,App,Mobile,Frío,No,0.98,60,8,0.127,2,20000.0,962.27,12407.77,5409.43,38779.47,7830.97,6595.15,1476.18,1294.31,5000,22196.61,16582.86,44,7,0.197,0,0,0.62,0.023
2024-10-22,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Recurrente,C01776,26,M,2024-05-25,5,No,No,Web,Desktop,Lluvioso,No,0.97,64,5,0.072,1,54000.0,578.57,11395.66,547.64,66521.87,10183.59,7515.91,2524.81,450.57,0,20674.88,45846.99,69,8,0.313,1,1,0.53,0.081
2024-10-22,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Recurrente,C07983,46,M,2024-04-17,6,Sí,No,App,Mobile,Soleado,Sí,0.93,52,6,0.629,0,54000.0,1842.6,0.0,3760.83,59603.43,11745.74,6268.05,3248.54,3250.92,3000,27513.25,32090.18,60,8,0.237,0,1,0.58,0.03
2024-10-22,GYM003,oberFiting - Recoleta,Recoleta,CABA,Mensual,Nuevo,C05699,30,F,2024-05-20,5,Sí,No,App,Mobile,Nublado,No,1.08,87,4,0.508,0,20000.0,1826.2,0.0,697.85,22524.05,10898.74,6165.63,1510.67,1130.28,0,19705.32,2818.73,45,8,0.319,0,0,0.52,0.002
2024-10-22,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C07026,33,M,2024-04-30,6,No,No,App,Mobile,Soleado,No,0.94,57,5,0.351,0,20000.0,1501.32,0.0,633.25,22134.57,9719.88,4713.51,3033.22,1152.51,5000,23619.12,-1484.55,54,7,0.235,1,1,0.55,0.01
2024-10-23,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C03117,39,M,2024-07-12,3,Sí,Sí,Presencial,Desktop,Frío,No,1.03,61,5,0.357,1,18000.0,1264.33,11236.2,2767.07,33267.6,8347.59,5769.7,2298.92,3289.56,0,19705.77,13561.83,51,8,0.234,0,0,0.58,0.02
2024-10-23,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Mensual,Recurrente,C10136,36,F,2024-08-13,2,Sí,No,Web,Tablet,Frío,No,0.94,77,3,0.516,1,20000.0,2051.18,11483.73,3447.55,36982.46,10430.93,5433.45,1984.83,1996.44,0,19845.65,17136.81,53,6,0.258,0,0,0.47,0.011
2024-10-23,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Trimestral,Recurrente,C02653,17,M,2024-01-16,9,Sí,No,App,Mobile,Soleado,No,1.17,50,4,0.09,2,54000.0,467.88,12432.49,2867.86,69768.23,8772.59,6127.24,1802.83,2868.81,3000,22571.47,47196.76,75,8,0.331,0,1,0.52,0.017
2024-10-23,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Recurrente,C03180,35,F,2024-07-06,3,Sí,No,App,Tablet,Soleado,No,0.96,45,5,0.495,1,54000.0,2663.81,8077.3,358.4,65099.51,12889.84,6402.12,1511.74,1218.6,0,22022.3,43077.21,50,9,0.27,0,2,0.55,0.007
2024-10-23,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Premium,Recurrente,C08842,33,M,2024-05-15,5,Sí,No,Web,Mobile,Nublado,No,0.84,41,9,0.488,3,35000.0,3502.02,19413.15,1707.59,59622.76,7469.66,4600.64,3296.84,672.37,3000,19039.51,40583.25,77,8,0.191,0,0,0.67,0.019
2024-10-23,GYM008,oberFiting - Salta,Salta,Salta,Mensual,Recurrente,C06029,36,F,2024-08-08,2,Sí,No,App,Desktop,Soleado,No,0.89,77,5,0.348,2,20000.0,2212.48,23345.88,815.76,46374.12,13129.69,6043.8,2094.66,1199.31,5000,27467.46,18906.66,43,8,0.235,0,0,0.55,0.054
2024-10-24,GYM004,oberFiting - Córdoba,Córdoba,Córdoba,Mensual,Recurrente,C06644,34,F,2024-06-05,4,Sí,No,App,Mobile,Lluvioso,No,0.86,37,4,0.513,2,20000.0,4161.37,23103.27,1613.35,48877.99,8624.95,7033.49,2272.06,2695.63,3000,23626.13,25251.86,44,7,0.239,0,0,0.5,0.024
2024-10-24,GYM003,oberFiting - Recoleta,Recoleta,CABA,Trimestral,Recurrente,C08008,45,M,2024-05-16,5,No,Sí,App,Mobile,Soleado,No,0.97,36,9,0.32,0,48600.0,2447.58,0.0,2202.08,53249.66,7465.16,5743.09,2652.97,3125.35,0,18986.57,34263.09,25,8,0.208,1,0,0.72,0.0
2024-10-25,GYM007,oberFiting - La Plata,La Plata,Buenos Aires,Premium,Recurrente,C05898,22,M,2024-03-07,7,Sí,Sí,App,Mobile,Nublado,No,1.16,57,12,0.723,4,31500.0,4633.48,24973.45,553.1,61660.03,10594.77,5524.08,2349.17,4655.32,5000,28123.34,33536.69,43,8,0.108,0,2,0.81,0.044
2024-10-25,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Recurrente,C08566,19,M,2024-08-03,2,No,No,Web,Desktop,Frío,No,0.9,100,6,0.538,1,20000.0,4674.3,10573.2,4060.77,39308.27,9253.26,5389.97,2302.89,1506.74,3000,21452.86,17855.41,67,10,0.196,1,0,0.56,0.002
2024-10-25,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Nuevo,C04196,36,F,2024-06-21,4,Sí,No,Web,Mobile,Caluroso,No,0.96,58,2,0.17,1,20000.0,664.46,6643.05,5455.63,32763.14,7737.73,5539.06,2858.67,2860.89,0,18996.35,13766.79,40,8,0.393,0,0,0.46,0.0
2024-10-25,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C09498,23,F,2024-04-17,6,Sí,No,Presencial,Desktop,Soleado,No,1.15,49,4,0.43,1,20000.0,2569.64,11809.07,9904.08,44282.79,10326.43,5637.64,2840.29,1602.52,0,20406.88,23875.91,40,8,0.247,0,0,0.52,0.04
2024-10-25,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C11925,36,M,2024-05-09,5,Sí,No,Presencial,Mobile,Lluvioso,No,0.93,91,4,0.3,0,20000.0,1587.82,0.0,3207.82,24795.64,9644.11,5487.93,3256.72,1888.19,0,20276.95,4518.69,37,9,0.26,0,0,0.5,0.005
2024-10-26,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Mensual,Recurrente,C09586,28,M,2024-07-08,3,Sí,No,Presencial,Mobile,Soleado,No,0.96,26,1,0.698,0,20000.0,5591.08,0.0,2742.46,28333.54,7185.38,6378.0,2485.99,2325.68,0,18375.05,9958.49,36,5,0.28,0,0,0.43,0.072
2024-10-28,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Trimestral,Recurrente,C08272,27,F,2024-09-18,1,Sí,No,App,Mobile,Nublado,No,1.18,39,8,0.178,0,54000.0,1046.31,0.0,2632.36,57678.67,9584.9,5596.51,1602.09,1562.42,3000,21345.92,36332.75,67,8,0.242,0,0,0.64,0.033
2024-10-28,GYM008,oberFiting - Salta,Salta,Salta,Premium,Recurrente,C09983,21,M,2024-08-16,2,No,No,Web,Desktop,Caluroso,No,1.01,41,11,0.356,4,35000.0,1445.73,38656.97,3598.45,78701.15,8784.83,4826.87,2963.47,1395.79,0,17970.96,60730.19,28,8,0.164,1,1,0.73,0.042
2024-10-29,GYM006,oberFiting - Mendoza,Mendoza,Mendoza,Mensual,Recurrente,C02725,32,M,2024-10-20,0,Sí,No,Web,Mobile,Lluvioso,No,1.16,66,3,0.119,2,20000.0,727.77,17145.38,3500.99,41374.14,8669.33,3878.93,2806.81,1025.26,0,16380.33,24993.81,57,7,0.298,0,0,0.47,0.015
2024-10-29,GYM009,oberFiting - Neuquén,Neuquén,Neuquén,Mensual,Nuevo,C04914,41,M,2024-04-22,6,No,No,Presencial,Desktop,Soleado,No,1.11,52,0,0.551,0,20000.0,2809.82,0.0,2856.14,25665.96,6793.52,5493.68,3086.14,537.25,3000,18910.59,6755.37,39,5,0.395,1,0,0.4,0.003
2024-10-30,GYM010,oberFiting - Bariloche,Bariloche,Río Negro,Trimestral,Nuevo,C11260,31,M,2024-05-12,5,No,No,App,Mobile,Soleado,No,0.94,59,8,0.213,0,54000.0,746.42,0.0,1571.33,56317.75,7854.86,6475.86,2450.38,1919.14,0,18700.24,37617.51,52,8,0.319,1,0,0.64,0.058
2024-10-30,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Nuevo,C09021,33,F,2024-10-19,0,Sí,No,App,Mobile,Nublado,No,1.06,48,1,0.256,2,20000.0,575.85,23274.68,2819.6,46670.13,10005.27,6894.28,2078.62,774.16,5000,24752.33,21917.8,43,6,0.404,0,0,0.43,0.0
2024-10-30,GYM008,oberFiting - Salta,Salta,Salta,Premium,Recurrente,C08516,38,F,2024-05-12,5,Sí,No,App,Desktop,Lluvioso,No,0.87,46,7,0.424,4,35000.0,910.46,37529.07,3645.75,77085.28,8461.89,5868.71,2070.26,2201.28,0,18602.14,58483.14,53,9,0.238,0,1,0.59,0.024
2024-10-31,GYM001,oberFiting - Palermo,Palermo,CABA,Mensual,Recurrente,C10898,32,M,2024-07-02,3,Sí,Sí,App,Mobile,Frío,No,1.01,51,4,0.11,1,17000.0,477.02,6448.4,9511.56,33436.98,7732.12,6096.46,1731.31,2846.44,5000,23406.33,10030.65,52,9,0.279,0,0,0.55,0.034
2024-10-31,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Trimestral,Recurrente,C07292,24,M,2024-06-08,4,Sí,No,Presencial,Mobile,Nublado,No,1.07,96,9,0.249,0,54000.0,1795.57,0.0,353.89,56149.46,7955.86,7824.44,1622.14,1210.61,0,18613.05,37536.41,27,9,0.215,0,0,0.67,0.048
2024-10-31,GYM005,oberFiting - Rosario,Rosario,Santa Fe,Anual,Recurrente,C09720,39,F,2024-06-11,4,Sí,Sí,Presencial,Mobile,Nublado,No,0.91,72,10,0.383,1,171000.0,1208.22,6115.15,1369.08,179692.45,9052.84,4993.22,1666.8,3197.0,0,18909.86,160782.59,39,6,0.182,0,0,0.75,0.003
2024-10-31,GYM008,oberFiting - Salta,Salta,Salta,Anual,Recurrente,C05819,22,F,2024-05-16,5,Sí,No,Web,Mobile,Soleado,No,0.84,63,3,0.447,1,190000.0,1966.98,8101.78,188.12,200256.88,9763.32,7335.93,2984.08,1649.9,3000,24733.23,175523.65,23,7,0.315,0,0,0.49,0.017
